Id,Name,category,lowprice,highprice,health_index,star1,star2,star3,star4,star5,Accept_Credit_Card,Alcohol,Appointment_Only,Caters,Delivers,Dogs_Allowed,Outdoor_Seating,Parking,Smoking_allowed,Take_out,Takes_Reservations,Wheelchair_Accessible,WIFI,Opened_24hrs,Ambience,Attire,Noise_Level,Music
MjpH-uP90jTUp_KqAOiBJg,Stella,"Italian,Wine Bars",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,Yes,No,,Trendy,Casual,Average,
3G3GvCsArfZrhoRrIYxDkw,Fogo de Chão Brazilian Steakhouse,"Brazilian,Steakhouses",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,No,,,No,"Valet, Street",,No,Yes,,No,,Classy,Casual,Average,
-pK1SR3blPDEzYKwXk4L5Q,Coda,"American (New),Burgers,Cocktail Bars",$11-30,$11-30,,11,33,101,263,152,Yes,Full Bar,,No,,,No,"Garage, Street, Validated",,Yes,Yes,,Free,,Casual,Casual,Average,
l6Ye6vPB6ZPZbxVxMMgvPQ,Top Mix Bar & Kitchen,"Cocktail Bars,American (New)",$11-30,$11-30,,0,0,0,0,0,Yes,,,,,,,,,Yes,Yes,,,,,,Average,
9jlK2GUXrk40TbN1yTSMJw,The Talk,"American (Traditional),Italian",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,No,,,Casual,Average,
u51e3gychuqBYNqe2xG6_w,Lolita Cocina & Tequila Bar Back Bay,"Mexican,Lounges,Cocktail Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,No,Street,,No,Yes,,No,,Trendy,Casual,Loud,
G2qQ72XEMVW4A9SNDHGwOg,Stephi’s on Tremont,"American (New),Comfort Food,Bars",$11-30,$11-30,,45,56,81,169,109,Yes,Full Bar,,No,,,Yes,Street,,Yes,Yes,,Free,,Trendy,Casual,Average,
T8DpRFty13MXLf6MB43aLg,Bondir Cambridge,American (New),Above $61,Above $61,,14,45,37,55,162,Yes,Beer & Wine Only,,No,,,No,Street,,Yes,Yes,,No,,Intimate,Casual,Quiet,
XWF0qtV3GxkgfdvAjwpfzQ,Thai Basil Restaurant,"Thai,Seafood,Noodles",$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,No,Street,,Yes,Yes,,No,,Casual,Casual,Average,
zZ7roMv_c8R4slTMPPdkng,Delux Café,"Bars,American (Traditional)",$11-30,$11-30,,0,0,0,0,0,No,Full Bar,,No,,,No,Street,,Yes,No,,No,,"Divey, Hipster, Casual",Casual,Average,Juke Box
5LEP8Rcb4_To8amoZodtow,The Butcher Shop,"Steakhouses,Butcher,Modern European",$31-60,$31-60,,27,46,79,178,152,Yes,Beer & Wine Only,,No,,,No,"Valet, Street",,Yes,Yes,,No,,Trendy,Casual,Average,
5HMXgD_gui5n0Tc_hadesg,The Gallows,"Burgers,Bars,American (Traditional)",$11-30,$11-30,,28,73,128,296,272,Yes,Full Bar,,No,,,No,"Valet, Street",,Yes,Yes,,Free,,Trendy,Casual,Average,
mxjVk5rvPNhzYe_vt3OSQA,B&G Oysters,"Seafood,Wine Bars",$31-60,$31-60,,0,0,0,0,0,Yes,Beer & Wine Only,,No,,,Yes,Street,,No,Yes,,No,,,Casual,Average,
nlZghMJ6hcu_b7gzwzYdxQ,Sofia Italian Steakhouse,"Steakhouses,Italian",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,No,,,No,Private Lot,,Yes,Yes,,No,,,Casual,Average,
nlnWODemnfzut10tzC5x3A,Post 390,"Bars,American (New)",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,"Garage, Street, Validated",,No,Yes,Yes,Free,,Trendy,Casual,Average,
vCaaXCYqpBsxJy2kBR67IA,The Brahmin,"American (New),Cocktail Bars",$11-30,$11-30,,65,55,67,92,93,Yes,Full Bar,,Yes,,,Yes,"Valet, Garage, Street",,Yes,Yes,,Free,,Trendy,Dressy,Loud,DJ
VH0Ib9S3E-dxbQdQC4rffg,Mistral,French,Above $61,Above $61,,24,45,112,248,466,Yes,Full Bar,,No,,,No,"Valet, Street",,Yes,Yes,,Free,,"Classy, Upscale",Dressy,Average,
mP1EdIafQKMuOm9O4PzAfA,Barcelona Wine Bar South End,"Spanish,Wine Bars,Tapas/Small Plates",$11-30,$11-30,,22,32,69,208,529,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,Yes,No,,Trendy,Casual,Average,
kLr68qdt6nutZCuCMz5mDg,Oleana Restaurant,Mediterranean,$31-60,$31-60,,0,0,0,0,0,Yes,Beer & Wine Only,,No,,,Yes,Street,,No,Yes,,No,,Romantic,Casual,Average,
GwwX5JjuOVpw0ZlBvCqEOg,Coppa Enoteca,"Italian,Tapas/Small Plates",$31-60,$31-60,,0,0,0,0,0,Yes,Beer & Wine Only,,No,,,Yes,Street,,Yes,Yes,,Free,,,Casual,Average,
5TsjdwNt10gxGChQtGGpdg,Gaslight,"French,American (New),Cocktail Bars",$11-30,$11-30,,64,120,292,731,634,Yes,Full Bar,,No,,,Yes,"Street, Private Lot",,Yes,Yes,,Free,,,Casual,Average,
_98MfEQ67r9-V78gmy8_Pg,Grill 23 & Bar,"Seafood,Steakhouses,Wine Bars",Above $61,Above $61,,57,95,124,255,384,Yes,Full Bar,,No,,,No,"Valet, Street",,No,Yes,,Free,,"Classy, Upscale",Dressy,Average,
eqr5t-Py3oOhIuukz27dEA,Applebee’s Grill + Bar,"Sports Bars,Burgers,American (Traditional)",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,No,Private Lot,,Yes,No,,No,,Casual,Casual,Average,
dz2OSto01aMIWkGHXd8lOg,FiRE + iCE  Grill + Bar,"Mongolian,American (Traditional),Cocktail Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,No,"Garage, Street",,No,Yes,,Free,,Casual,Casual,Loud,
gCsidBqhALICug9E2AphCw,Da Vinci,Italian,$31-60,$31-60,,12,24,34,101,220,Yes,Full Bar,,Yes,,,Yes,"Valet, Street",,Yes,Yes,,No,,"Romantic, Classy",Dressy,Average,
llMSRtQledMr2T9Qbm9VIQ,Pita,"Mediterranean,Middle Eastern,Moroccan",Under $10,Under $10,,20,17,20,62,87,Yes,No,,Yes,,,No,Street,,Yes,No,,Free,,Casual,Casual,Average,
5rINmqRcMlJCBR3vwMKbtg,Cinquecento,"Italian,Seafood,Bars",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,"Street, Private Lot",,No,Yes,,Free,,Trendy,Casual,Average,
72PQGMhrEcIuWH-S44TprA,Myers & Chang,"Asian Fusion,Taiwanese,Cocktail Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Street,,Yes,Yes,,Free,,Trendy,Casual,Average,
6q5TIpdyLXLBvOv3wyizWA,Trattoria Pulcinella,Italian,$31-60,$31-60,,12,9,1,9,16,Yes,Beer & Wine Only,,No,,,Yes,Street,,Yes,Yes,,Free,,Romantic,Casual,Quiet,
TfSZgUu1Uxwcve7q1j5fLQ,Midwest Grill Brazilian BBQ,"Steakhouses,Brazilian,Barbeque",$11-30,$11-30,,86,65,80,86,43,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,No,,Casual,Casual,Average,
u4dXemPMSM8TeDPmodFc2A,The Kirkland Tap & Trotter,American (New),$31-60,$31-60,,31,52,77,134,128,Yes,Full Bar,,No,,,No,Street,,Yes,Yes,,Free,,Hipster,Casual,Average,
uMZoY7AyG08rnN-YiQN7fA,MJ O’Connor’s Irish Pub,"American (Traditional),Irish Pub",$11-30,$11-30,,33,38,57,59,33,Yes,Full Bar,,No,,,Yes,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
AG1ETqbneinRRJUeA8PfSA,Fleming’s Prime Steakhouse & Wine Bar - Boston,"Wine Bars,Steakhouses,Seafood",$31-60,$31-60,,39,51,100,182,250,Yes,Full Bar,,Yes,,,No,"Valet, Garage, Street, Validated",,Yes,Yes,,Free,,Classy,Dressy,Average,Background
9RH1xBIMMAZXg9s_XW_sLg,Giulia,Italian,$31-60,$31-60,,9,19,34,84,248,Yes,Full Bar,,No,,,No,Street,,No,Yes,,No,,Intimate,Casual,Average,
JZPPsLYmLCc9uwuolor7cQ,Temple Bar,"American (New),Bars",$11-30,$11-30,,23,42,96,223,103,Yes,Full Bar,,No,,,Yes,Private Lot,,Yes,Yes,,Free,,,Casual,Average,
_muVoNc4H_H_557WJvVWWQ,Ostra,Seafood,Above $61,Above $61,,0,0,0,0,0,Yes,Full Bar,,No,,,No,,,No,Yes,,No,,Upscale,Dressy,Average,
qVNYCZi2ofv-oe293JsYkg,75 Chestnut,"American (New),Diners,Steakhouses",$11-30,$11-30,,15,42,70,163,142,Yes,Full Bar,,Yes,,No,No,"Valet, Garage, Street",,Yes,Yes,Yes,Free,,Intimate,,Average,
nBG0C0J7bnBnUMB39F5O-A,Bin 26 Enoteca,"Italian,Wine Bars",$31-60,$31-60,,0,0,0,0,0,Yes,Beer & Wine Only,,No,,,No,"Valet, Street",,Yes,Yes,,Free,,Classy,Casual,Average,
sRNcBkZrs2bOrijfElHVyQ,The Paramount,"Breakfast & Brunch,American (New),Sandwiches",$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,No,,,No,Street,,Yes,No,,No,,Casual,,Average,
CB0KEBdcItjSDMOkcv7QtA,Toscano Restaurant,Italian,$31-60,$31-60,,17,29,61,127,224,Yes,Full Bar,,No,,,No,,,Yes,Yes,,No,,Classy,Dressy,Average,
0s8iv660dB30pHK4W1r6KA,Genki Ya - Boston,"Sushi Bars,Japanese,Bars",$11-30,$11-30,,48,48,67,137,126,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,Yes,No,,Casual,Casual,Average,
W2YNtO5W_ZK6o-1t8uLcYw,Montien Thai Restaurant,"Thai,Seafood,Cocktail Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
dy-XO6rRE1cAMMrpMDQRrw,Explorateur,"French,Bars,American (New)",$11-30,$11-30,,34,33,57,36,51,Yes,Full Bar,,Yes,,,No,"Garage, Street",,Yes,Yes,,Free,,"Casual, Trendy, Classy",Casual,Average,
CRV5pbiOC_EXCqQrRZ98BA,The Blarney Stone,"Bars,American (New)",$11-30,$11-30,,13,13,36,78,55,Yes,Full Bar,,Yes,,,Yes,Street,,,,,Free,,Casual,Casual,Average,
RNqUyblZzXvg0a2fBjJQQg,Artisan Bistro,American (New),$31-60,$31-60,,20,19,16,15,23,Yes,Full Bar,,Yes,,,No,"Valet, Garage",,Yes,Yes,,Free,,Classy,Dressy,Average,
KwL8wWNuUHoplvn8ff97bg,Blu Restaurant & Bar,"American (New),Seafood",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,"Garage, Validated",,Yes,Yes,,Free,,Trendy,Dressy,Average,
zL2-u9LuxmPzC9d5qnTkvQ,Buk Kyung,"Korean,Seafood",$11-30,$11-30,,0,0,0,0,0,Yes,No,,Yes,,,No,"Street, Private Lot",,Yes,Yes,,No,,Casual,Casual,Average,
DkuCJwpeiGhW41EEcOKweg,CLINK.,"American (New),Lounges",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,No,,No,No,Valet,,No,Yes,Yes,No,,Trendy,Dressy,Average,
1C32E52HmhRC3GNwkX2nZg,Moonshine 152,"American (New),Asian Fusion",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
HU2iYyCPkmP1gxuKYoiKNg,Shaking Crab - Cambridge,"Seafood,Cajun/Creole",$11-30,$11-30,,11,12,8,16,39,Yes,Full Bar,,No,,No,Yes,"Street, Private Lot",,Yes,Yes,Yes,Free,,"Hipster, Casual, Trendy",Casual,Average,
ZJw7_sCOfaUmib1Q0vBAZA,Jade Garden,"Chinese,Seafood,Chicken Wings",$11-30,$11-30,,23,16,39,65,46,Yes,Beer & Wine Only,,Yes,,,No,Street,,Yes,Yes,,No,,Casual,,Average,
hHVq3NS0ZW9G-ZcLurvUJQ,Shabu-Zen,"Hot Pot,Do-It-Yourself Food,Fondue",$11-30,$11-30,,38,23,111,320,337,Yes,Beer & Wine Only,,No,,,No,Street,,No,Yes,,No,,Casual,Casual,Average,
2bncbx08BFs_IO6H-yWBxw,Bubor Cha Cha,"Dim Sum,Seafood,Cantonese",$11-30,$11-30,,75,43,60,94,36,Yes,Beer & Wine Only,,No,,,No,Street,,Yes,Yes,,No,,Casual,Casual,Average,
4mClpg19Ntiw1s75kF19Bg,China Pearl Restaurant,"Dim Sum,Seafood,Cantonese",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,No,,Casual,Casual,Loud,
xXj6XsEvpRJ0hMHAh9N02A,The Independent,"Bars,American (New)",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Street,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
zkUgoHp4cyCpOyrJKofX6A,Cafe Mami,"Japanese,Salad,Steakhouses",Under $10,Under $10,,0,0,0,0,0,No,No,,No,,Yes,No,"Street, Private Lot",,Yes,No,No,No,,Casual,Casual,Average,
1A9alCsYB5Z5PW3yvH1HnQ,Casa B Tapas and Cocktail & Rum Bar,"Caribbean,Tapas/Small Plates,Cocktail Bars",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,No,Yes,,No,,,Casual,Average,
DImi8qeCP-OUaLA8L2QR6A,New Jumbo Seafood Restaurant,"Seafood,Chinese",$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,No,,No,No,Street,,Yes,Yes,No,No,,Casual,Casual,Average,
loRoCo53b30zgHZ_mIMatQ,Amrheins,"American (New),Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
tyVAy-kkpui3p7zxxZok7g,49 Social,American (New),$31-60,$31-60,,29,42,33,51,53,Yes,Full Bar,,Yes,,,No,"Street, Validated",,Yes,Yes,,Free,,"Trendy, Intimate",Casual,Average,
jXPU_jCpEQ3Ni8MHqRs1Wg,Comella’s,"Italian,Chicken Wings,Pizza",$11-30,$11-30,,16,8,19,45,32,Yes,Beer & Wine Only,,Yes,,,No,Street,,Yes,No,,No,,Casual,,Average,
jhFi0oxdyiyCYK7i-CW59A,Black Seed Cafe & Grill,"Middle Eastern,Halal,Falafel",Under $10,Under $10,,0,0,0,0,0,Yes,No,,Yes,,,No,Street,,Yes,No,,Free,,Casual,Casual,Average,
uYqizPy4eUSpwOha0RkVPg,No. 9 Park,"French,Italian",Above $61,Above $61,,0,0,0,0,0,Yes,Full Bar,,No,,,No,Valet,,No,Yes,,No,,"Classy, Upscale",Dressy,Average,
RQUZgVKcgenO-FjTg0j80A,Scollay Square,"Seafood,American (Traditional),Cocktail Bars",$11-30,$11-30,,24,64,86,206,146,Yes,Full Bar,,No,,,Yes,Street,,Yes,Yes,,No,,Casual,Casual,Average,
J1uidHIL7nE_noUuvFXj0A,Grotto,Italian,$31-60,$31-60,,0,0,0,0,0,Yes,Beer & Wine Only,,No,,,No,Street,,Yes,Yes,,No,,"Intimate, Romantic",Casual,Average,
fEKzWC1sbfZSElp46FoNag,Mooo Restaurant,"Steakhouses,Wine Bars,Breakfast & Brunch",Above $61,Above $61,,0,0,0,0,0,Yes,Full Bar,,No,,,No,"Valet, Street",,Yes,Yes,,No,,Upscale,Dressy,Average,
_RWkck7niE8VJG3zLXK2ig,Silvertone,"American (Traditional),Cocktail Bars,Sandwiches",$11-30,$11-30,,28,59,138,363,231,Yes,Full Bar,,No,,,No,Street,,Yes,No,,No,,Casual,,Loud,
mTyK9-_6CYY6XYAG56c68Q,Carrie Nation Restaurant & Cocktail Club,"American (Traditional),Cocktail Bars,Salad",$11-30,$11-30,,26,44,46,86,92,Yes,Full Bar,,Yes,,,No,Valet,,Yes,Yes,,Free,,"Trendy, Classy",Dressy,Average,
V8_e5MRjfexH4WFBqjDWCg,Beantown Pub,"Pubs,American (Traditional),Breakfast & Brunch",$11-30,$11-30,,78,97,157,164,72,Yes,Full Bar,,Yes,,,No,Street,,Yes,No,Yes,Free,,Casual,Casual,Average,Juke Box
9m678PeuzwYamIf6sysUHg,Marliave,"French,Italian,Cocktail Bars",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Street,,No,Yes,,No,,Classy,Casual,Average,
l7iATT41a30rJDp5U_EmQg,Rincon Caribeno Restaurant,"Cocktail Bars,Dominican,Latin American",$11-30,$11-30,,10,4,6,16,21,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,Free,,Casual,Casual,Quiet,
NsE1oIckP5CcmezF2UzMag,Tavolo,"Italian,Pizza,Pasta Shops",$11-30,$11-30,,13,30,26,68,47,Yes,Full Bar,,Yes,,,No,"Street, Private Lot",,Yes,Yes,,Free,,Casual,Casual,Average,
_VEQpntwiMLUbNPLvxvwzA,Ruth’s Chris Steak House,Steakhouses,Above $61,Above $61,,44,70,90,231,303,Yes,Full Bar,,No,,,No,,,No,Yes,,Free,,"Classy, Upscale",Dressy,Average,
OwpCK2Krj4qxvsA5672HOQ,Fairmount Grille,"American (New),American (Traditional),Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,Free,,Casual,Casual,Average,Live
_nPHDeWqacE5BVbGvRgIrg,Boloco,American (New),Under $10,Under $10,,3,11,22,41,37,Yes,No,,Yes,,,Yes,Street,,Yes,No,,Free,,Casual,Casual,Average,
uCN25MmdW27fZ2UJQ-tU4Q,Gaya Pizzeria,"Pizza,Italian",Under $10,Under $10,,0,2,2,7,45,Yes,No,,Yes,,No,No,Street,,Yes,No,Yes,Free,,,Casual,Quiet,
4k_wbk7GppLxBhfga3Fdjw,Lemon Thai Cuisine,"Thai,Seafood,Soup",$11-30,$11-30,,0,0,0,0,0,Yes,No,,No,,,No,Street,,Yes,No,,No,,Casual,Casual,Average,
UHSgwkHN_4IxeHa3pcb5Pg,Nebo Cucina & Enoteca,"Italian,Gluten-Free,Pizza",$31-60,$31-60,,48,53,69,71,100,Yes,Full Bar,,No,,,Yes,"Valet, Garage, Validated",,Yes,Yes,,Free,,Trendy,,Loud,
P1LZAzIiVCd0AuJ3rmjDMQ,BOND Restaurant and Lounge,"Lounges,American (New)",$31-60,$31-60,,29,29,52,75,29,Yes,Full Bar,,,,,No,"Valet, Garage, Street",,No,Yes,,Free,,Trendy,Dressy,Average,
tFjWlJCDpANBRAPSMc5Cew,Bastille Kitchen,"Bars,French",$31-60,$31-60,,21,25,45,73,80,Yes,Full Bar,,Yes,,,No,,,Yes,Yes,Yes,Free,,"Trendy, Classy",Dressy,Average,Background
FmAIHFqUBNkCw3YBCRQLmQ,Redbones BBQ,"Barbeque,Bars,Sandwiches",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,No,,Casual,,Loud,
Ruq91rmQNweZ78TzKylQMg,Union Oyster House,"Seafood,Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,No,"Garage, Street",,No,Yes,,No,,Touristy,Casual,Average,
uCJqYrBSITSrJBHyMPznwg,The Bell In Hand,"Lounges,Pubs,Music Venues",Moderate,Moderate,,101,104,173,221,153,Yes,Full Bar,,,,,No,"Garage, Street, Validated",,,No,,Free,,Casual,,Average,Live
RF2YhEH__pDNKAhMwZmCUA,Anthem Kitchen and Bar,"American (New),Bars",$11-30,$11-30,,44,78,90,148,70,Yes,Full Bar,,No,,,Yes,"Garage, Street, Validated",,Yes,Yes,,Free,,Casual,Casual,Average,
u0CvoJ_bAx5SCSiI_meUOQ,Greek Corner Restaurant,"Greek,Mediterranean",$11-30,$11-30,,31,35,56,244,235,Yes,Beer & Wine Only,,Yes,,,No,Street,,Yes,No,,No,,Casual,Casual,Average,
9-KBO2jGuvMCrM88ysDLTA,Foundry on Elm,"Bars,Gastropubs,American (New)",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,Free,,Trendy,Casual,Average,
qpg8rxHXMDl8FKLxdxdl3A,McCormick & Schmick’s Seafood & Steaks,"Seafood,American (Traditional),Steakhouses",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,,,Yes,Yes,,No,,Touristy,Casual,Average,
nq902iEwTCZv-EzZV2wHQA,Five Horses Tavern,"Beer Bar,American (New),Tacos",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,Free,,Casual,Casual,Loud,
xZ22_0eJOgaiKqIhoSHrPw,Bostonia Public House,"American (New),Music Venues,Cocktail Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,No,Yes,"Garage, Street",,Yes,Yes,Yes,Free,,,Casual,Average,Live
mI7qw74vuPgf4LJWH3M2oA,Vintage Restaurant and Lounge,"Lounges,American (New)",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,Free,,Classy,Casual,Quiet,Background
OkWWg21Tln2nd7wBgURtJQ,Durgin-Park Restaurant,"Seafood,Steakhouses,Bars",$11-30,$11-30,,91,85,108,149,95,Yes,Full Bar,,No,,,No,Street,,Yes,Yes,,No,,Casual,Casual,Average,
a1MOjLJXAIVmYZ2cG5gKCw,Sportello,Italian,$31-60,$31-60,,30,64,118,279,275,Yes,Beer & Wine Only,,No,,,No,Street,,Yes,Yes,,No,,Trendy,Casual,Average,
PAdsmCb-T8yzrLf137yCVg,Finn McCool’s Boston,Pubs,Moderate,Moderate,,0,0,0,0,0,Yes,Full Bar,,,,,No,,,,No,,,,Casual,,,
bqC8cTtPJmSAW6NUVHV9YQ,Tavern at the End of the World,"Pubs,American (New)",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,No,Street,,Yes,No,,Free,,Casual,Casual,Average,"Live, Juke Box"
CWqL2TEq_V9tipCj-X-GoQ,Granary Tavern,"American (New),Pubs",$11-30,$11-30,,55,83,105,213,105,Yes,Full Bar,,No,,,Yes,"Garage, Street",,Yes,Yes,,Free,,Casual,Casual,Average,
y2w6rFaO0XEiG5mFfOsiFA,Neptune Oyster,"Seafood,Bars",$31-60,$31-60,,0,0,0,0,0,Yes,Beer & Wine Only,,No,,,No,Street,,No,No,,No,,Casual,Casual,Average,
6H313b3O6gTULpR7fV2FsQ,Meritage Restaurant,"American (New),Seafood,Wine Bars",Above $61,Above $61,,16,34,41,73,129,Yes,Full Bar,,No,,,No,"Valet, Garage, Validated",,No,Yes,,Free,,"Romantic, Upscale",Dressy,Average,
wdKi_CGVXIgdah5kaUsZKA,Mother Anna’s Restaurant,Italian,$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Garage, Street, Validated",,Yes,Yes,,No,,Casual,Casual,Average,
WkjIWu8rIpAAUhnqsuik9w,The Table at Season to Taste,American (New),Above $61,Above $61,,0,0,0,0,0,Yes,Beer & Wine Only,,No,,,No,Street,,No,Yes,,No,,Intimate,Casual,Average,
E9FTYEHccaobUv_WB4olNg,BreWingZ Restaurant & Bar,"Sports Bars,American (Traditional),Chicken Wings",$11-30,$11-30,"
                                89 out of 100
                            ",39,16,13,13,13,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,No,,Free,,Casual,,Average,
6k2-M30-tLmcCt6g22ELFg,Gianna Italian Kitchen,Italian,$11-30,$11-30,"
                                91 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,,No,,Romantic,Casual,Average,
XWpYccyDXkUZ4SNyugxrrA,Robard’s,"Steakhouses,Seafood",$31-60,$31-60,,10,12,12,18,77,Yes,Full Bar,,Yes,,No,Yes,"Valet, Private Lot",,Yes,Yes,Yes,No,,"Classy, Upscale",Dressy,Average,
xdqwKgxCm578vb9S265wkg,LongHorn Steakhouse,"Steakhouses,American (Traditional),Barbeque",$11-30,$11-30,,22,13,9,29,52,Yes,Full Bar,,No,,,No,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
4OOpOZY4a7Yb3sYSOnyH3A,The Republic Grille,"Southern,American (Traditional),Cocktail Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Private Lot,,Yes,No,Yes,Free,,Casual,Casual,Average,
4qGD9UCW9w_vpS3U2mJqzA,Nick’s Fish Dive & Oyster Bar,"Seafood,Cocktail Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Garage,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
wqTG8Qn9ZBRfs3CHzMyzFA,Kona Grill,"American (New),Sushi Bars,Cocktail Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,Yes,Yes,"Valet, Garage, Street, Validated",,Yes,Yes,Yes,Free,,Trendy,Casual,Average,
IEhlctwjaNJkyp48mpqZKQ,True Food Kitchen,"American (New),Vegetarian,Vegan",$11-30,$11-30,,6,7,10,12,61,Yes,Full Bar,,,,,Yes,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
CpOS-AAaleceZbetmtrchA,Grotto Ristorante,"Italian,Pizza,Venues & Event Spaces",$11-30,$11-30,,12,17,28,44,63,Yes,Full Bar,,Yes,,,Yes,"Valet, Garage, Street",,Yes,Yes,,Free,,,Casual,Average,
1rLauZueB46dtycKHbf1Eg,La Cantina Mexican Grill,"Bars,Mexican,Seafood",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,,,Yes,Yes,Yes,Free,,"Casual, Trendy, Classy",Casual,Average,
lhgAevsYkt5Nc-8frjIdMQ,Local Pour,"American (Traditional),Bars",$11-30,$11-30,,51,49,58,72,87,Yes,Full Bar,,No,,,Yes,"Valet, Garage",,Yes,Yes,Yes,Free,,"Casual, Trendy",Casual,Loud,Live
XuX_UGpvXOAyb--GUDnFsw,Truluck’s Seafood Steak & Crab House,"Steakhouses,Seafood,Desserts",$31-60,$31-60,,8,6,13,21,111,Yes,Full Bar,,No,,,No,Valet,,Yes,Yes,Yes,Free,,"Classy, Upscale",Dressy,Loud,
r1gF8kMwNK0X4d0PTTHv2w,Romano’s Macaroni Grill,Italian,$11-30,$11-30,,26,12,12,19,21,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,
6HibYG_nIzL-KRuEOMF8Nw,Fielding’s Wood Grill,"American (New),Burgers,Breakfast & Brunch",$11-30,$11-30,,54,72,79,163,273,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,,Free,,"Casual, Trendy",Casual,Average,
X1_yljdxupCeMz_0V7RaDQ,Babin’s Seafood House,"Seafood,Cajun/Creole",$11-30,$11-30,,12,13,13,33,45,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,
YjQtPqwqtTCNcoWflj8mzw,Buffalo Wild Wings,"Sports Bars,American (Traditional),Chicken Wings",$11-30,$11-30,,28,25,10,13,12,Yes,Full Bar,,Yes,,,Yes,,,Yes,No,,Free,,Casual,,Average,
aQLt67fJH-r60vyDNnIQ5w,Mellow Mushroom,"Pizza,Bars,Sandwiches",$11-30,$11-30,"
                                100 out of 100
                            ",10,12,20,39,58,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,No,,Free,,Casual,,Loud,
